"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",221.684,
"LUX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",201.593,
"LUX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",180.378,
"LUX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",162.513,
"LUX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",145.716,
"LUX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",140.865,
"LUX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",142.335,
"LUX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",147.914,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",254.628,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",248.679,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",245.079,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",238.929,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",227.667,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",227.988,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",222.674,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",220.337,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",228.799,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",236.191,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",235.489,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",236.368,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",243.679,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",260.931,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",269.987,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",273.001,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",272.513,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",276.518,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",278.039,
"MEX","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",286.879,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",470.714,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",452.513,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",436.361,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",417.178,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",390.028,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",374.054,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",362.145,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",353.245,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",350.953,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",347.44,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",343.414,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",331.207,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",314.637,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",291.117,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",268.629,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",263.406,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",264.047,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",266.8,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",267.694,
"NLD","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",267.263,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",100.785,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",97.727,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",93.281,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",86.715,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",81.214,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",75.882,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",73.491,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",72.435,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",71.167,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",69.279,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",67.31,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",66.175,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",63.622,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",60.402,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",59.305,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",57.736,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",57.335,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",57.786,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",61.129,
"NZL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",63.304,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",257.442,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",240.22,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",217.797,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",188.991,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",165.976,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",153.24,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",147.854,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",145.374,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",141.695,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",136.957,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",130.894,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",126.103,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",116.059,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",105.232,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",93.013,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",84.774,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",77.882,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",71.837,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",72.02,
"NOR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",73.109,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",835.662,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",812.503,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",793.215,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",786.56,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",790.229,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",791.27,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",798.568,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",811.707,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",817.186,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",820.765,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",799.898,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",785.52,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",772.089,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",738.648,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",698.245,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",704.905,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",700.884,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",712.406,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",725.214,
"POL","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",732.817,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",380.582,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",371.179,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",362.461,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",350.906,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",326.291,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",312.604,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",297.143,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",285.99,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",273.622,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",262.706,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",251.168,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",241.474,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",234.283,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",225.713,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",217.117,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",210.639,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",206.848,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",204.468,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",203.101,
"PRT","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",203.876,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",839.539,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",836.127,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",826.169,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",829.358,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",818.281,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",835.821,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",825.832,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",831.995,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",803.075,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",786.315,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",751.197,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",733.353,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",696.946,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",664.939,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",638.868,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",646.356,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",613.41,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",614.312,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",622.471,
"SVK","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",636.494,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",338.701,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",328.091,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",319.505,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",310.78,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",292.725,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",281.527,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",266.727,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",258.532,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",248.597,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",236.281,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",224.464,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",221.207,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",218.036,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",209.614,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",205.678,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",205.207,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",191.332,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",184.699,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",187.297,
"ESP","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",189.99,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",215.011,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",203.769,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",188.843,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",170.398,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",156.204,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",147.063,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",144.246,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",142.349,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",140.068,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",138.05,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",134.559,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",126.772,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",111.619,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",94.086,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",78.897,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",70.996,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",68.048,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",66.438,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",65.766,
"SWE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",64.641,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",365.139,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",341.325,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",324.836,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",309.686,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",288.953,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",278.172,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",269.83,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",264.658,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",259.668,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",256.908,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",249.178,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",239.659,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",232.629,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",222.416,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",208.535,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",197.046,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",171.538,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",155.245,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",157.081,
"CHE","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",160.047,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",464.321,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",463.97,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",466.693,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",457.821,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",447.348,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",438.014,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",445.733,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",463.103,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",489.893,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",527.548,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",541.594,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",541.574,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",538.857,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",544.616,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",549.376,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",543.182,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",528.04,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",511.046,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",500.738,
"TUR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",499.227,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",498.172,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",466.286,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",446.514,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",424.558,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",393.306,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",371.007,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",350.995,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",334.622,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",321.314,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",303.083,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",289.424,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",274.389,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",259.569,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",243.759,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",226.209,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",218.808,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",213.988,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",212.957,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",216.576,
"GBR","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",214.122,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",319.447,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",310.4,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",301.128,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",289.08,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",272.459,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",262.862,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",248.274,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",231.182,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",217.041,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",201.432,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",188.705,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",181.527,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",173.96,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",167.357,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",160.885,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",155.408,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",146.827,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",140.084,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",142.616,
"USA","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",145.26,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",361.172,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",349.095,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",339.686,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",329.555,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",311.964,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",303.831,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",293.435,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",284.199,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",277.303,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",269.111,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",261.436,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",255.959,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",249.549,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",242.187,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",233.41,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",229.668,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",220.395,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",214.998,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",218.656,
"G7M","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",221.729,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",170.446,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",163.435,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",155.337,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",154.755,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",151.117,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",145.51,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",144.365,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",147.47,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",153.133,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",160.102,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",168.657,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",179.324,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",194.944,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",211.61,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2014",221.849,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2015",223.026,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2016",219.574,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2017",216.683,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2018",219.036,
"AFG","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2019",228.234,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2000",318.648,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2001",315.463,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2002",336.499,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2003",366.658,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2004",378.312,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2005",380.854,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2006",375.502,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2007",376.449,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2008",400.806,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2009",413.414,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2010",428.051,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2011",444.954,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2012",454.462,
"ALB","POLLUTIONEFFECT","MORTALITY","1000000HAB","A","2013",465,
